date_sitename,co_max,co_aqi_val,no2_max,no2_aqi_val,ozone_max,ozone_aqi_val,pm10_mean,pm10_aqi_val,pm2.5_mean,pm2.5_aqi_val,so2_max,so2_aqi_val
"07/03/2017, Galleria",0.3,3.0,,,,,,,,,,
"07/03/2017, Harvard Yards",,,,,,,,,7.7,32.0,2.0,3.0
"07/03/2017, Mayfield",,,,,0.053,49.0,,,,,,
"07/03/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/03/2017, Notre Dame",,,,,0.055,51.0,,,,,,
"07/03/2017, Painesville",,,,,0.047,44.0,,,8.7,36.0,1.0,1.0
"07/03/2017, Painesville",,,,,0.047,44.0,,,8.2,34.0,1.0,1.0
"07/03/2017, Sheffield",,,,,0.05,46.0,,,,,,
"07/03/2017, St Theodosius",,,,,,,17.0,16.0,7.0,29.0,1.0,1.0
"07/03/2017, St Theodosius",,,,,,,17.0,16.0,7.0,29.0,1.0,1.0
"07/04/2017, Barr School",,,,,,,,,3.9,16.0,,
"07/04/2017, Berea BOE",,,,,0.038,35.0,,,,,,
"07/04/2017, Chippewa",,,,,0.042,39.0,,,6.5,27.0,,
"07/04/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/04/2017, Cleveland Near Road",0.1,1.0,5.0,5.0,,,,,,,,
"07/04/2017, District 6",,,,,0.039,36.0,,,,,,
"07/04/2017, Eastlake",,,,,0.042,39.0,,,,,0.0,0.0
"07/04/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.038,35.0,20.0,19.0,7.3,30.0,2.0,3.0
"07/04/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.038,35.0,20.0,19.0,7.3,30.0,2.2,3.0
"07/04/2017, Galleria",0.3,3.0,,,,,,,,,,
"07/04/2017, Harvard Yards",,,,,,,,,,,3.0,4.0
"07/04/2017, Mayfield",,,,,0.041,38.0,,,,,,
"07/04/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/04/2017, Notre Dame",,,,,0.04,37.0,,,,,,
"07/04/2017, Painesville",,,,,0.04,37.0,,,9.6,40.0,1.0,1.0
"07/04/2017, Sheffield",,,,,0.039,36.0,,,,,,
"07/04/2017, St Theodosius",,,,,,,17.0,16.0,,,1.0,1.0
"07/05/2017, Barr School",,,,,,,,,9.0,38.0,,
"07/05/2017, Berea BOE",,,,,0.042,39.0,,,,,,
"07/05/2017, Chippewa",,,,,0.053,49.0,,,9.1,38.0,,
"07/05/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/05/2017, Cleveland Near Road",0.3,3.0,14.0,13.0,,,,,,,,
"07/05/2017, District 6",,,,,0.04,37.0,,,,,,
"07/05/2017, Eastlake",,,,,0.044,41.0,,,,,0.0,0.0
"07/05/2017, GT Craig NCore",0.3,3.0,23.0,22.0,0.035,32.0,22.0,20.0,9.3,39.0,0.0,0.0
"07/05/2017, GT Craig NCore",0.3,3.0,23.0,22.0,0.035,32.0,22.0,20.0,9.3,39.0,0.4,0.0
"07/05/2017, Galleria",0.4,5.0,,,,,,,,,,
"07/05/2017, Harvard Yards",,,,,,,,,,,9.0,13.0
"07/05/2017, Mayfield",,,,,0.049,45.0,,,,,,
"07/05/2017, Mentor",0.5,6.0,,,,,,,,,,
"07/05/2017, Notre Dame",,,,,0.052,48.0,,,,,,
"07/05/2017, Painesville",,,,,0.043,40.0,,,10.2,43.0,1.0,1.0
"07/05/2017, Sheffield",,,,,0.039,36.0,,,,,,
"07/05/2017, St Theodosius",,,,,,,26.0,24.0,,,0.0,0.0
"07/06/2017, Barr School",,,,,,,17.0,16.0,11.0,46.0,,
"07/06/2017, Barr School",,,,,,,17.0,16.0,11.5,48.0,,
"07/06/2017, Barr School",,,,,,,17.0,16.0,9.4,39.0,,
"07/06/2017, Berea BOE",,,,,0.061,71.0,,,,,,
"07/06/2017, Brookpark",,,,,,,24.0,22.0,13.0,53.0,,
"07/06/2017, Chippewa",,,,,0.052,48.0,,,10.5,44.0,,
"07/06/2017, Chippewa",,,,,0.052,48.0,,,10.1,42.0,,
"07/06/2017, Cleveland Fire St13",,,,,,,39.0,36.0,18.2,64.0,0.0,0.0
"07/06/2017, Cleveland Fire St13",,,,,,,43.0,40.0,18.2,64.0,0.0,0.0
"07/06/2017, Cleveland Near Road",0.4,5.0,31.0,29.0,,,,,13.8,55.0,,
"07/06/2017, District 6",,,,,0.063,77.0,,,13.1,53.0,,
"07/06/2017, Eastlake",,,,,0.063,77.0,,,,,0.0,0.0
"07/06/2017, FAIRPORT HIGH SCHOOL",,,,,,,18.0,17.0,,,,
"07/06/2017, FAIRPORT HIGH SCHOOL",,,,,,,19.0,18.0,,,,
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,18.2,64.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,18.2,64.0,14.2,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,15.0,57.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,15.0,57.0,14.2,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,17.8,63.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,60.0,53.0,17.8,63.0,14.2,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,18.2,64.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,18.2,64.0,14.2,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,15.0,57.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,15.0,57.0,14.2,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,17.8,63.0,14.0,20.0
"07/06/2017, GT Craig NCore",0.7,8.0,34.0,32.0,0.054,50.0,54.0,50.0,17.8,63.0,14.2,20.0
"07/06/2017, Galleria",0.5,6.0,,,,,,,,,,
"07/06/2017, Harvard Yards",,,,,,,67.0,57.0,19.6,67.0,7.0,10.0
"07/06/2017, Harvard Yards",,,,,,,67.0,57.0,18.8,65.0,7.0,10.0
"07/06/2017, Mayfield",,,,,0.068,93.0,,,,,,
"07/06/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/06/2017, Notre Dame",,,,,0.066,87.0,,,,,,
"07/06/2017, Painesville",,,,,0.059,64.0,,,11.7,49.0,1.0,1.0
"07/06/2017, Painesville",,,,,0.059,64.0,,,11.5,48.0,1.0,1.0
"07/06/2017, Painesville",,,,,0.059,64.0,,,10.4,43.0,1.0,1.0
"07/06/2017, Sheffield",,,,,0.055,51.0,,,,,,
"07/06/2017, St Theodosius",,,,,,,,,16.6,60.0,2.0,3.0
"07/06/2017, St Theodosius",,,,,,,,,16.7,61.0,2.0,3.0
"07/07/2017, Barr School",,,,,,,,,2.9,12.0,,
"07/07/2017, Berea BOE",,,,,0.05,46.0,,,,,,
"07/07/2017, Chippewa",,,,,0.054,50.0,,,6.0,25.0,,
"07/07/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/07/2017, Cleveland Near Road",0.3,3.0,20.0,19.0,,,,,,,,
"07/07/2017, District 6",,,,,0.055,51.0,,,,,,
"07/07/2017, Eastlake",,,,,0.06,67.0,,,,,0.0,0.0
"07/07/2017, GT Craig NCore",0.4,5.0,17.0,16.0,0.05,46.0,16.0,15.0,2.8,12.0,1.0,1.0
"07/07/2017, GT Craig NCore",0.4,5.0,17.0,16.0,0.05,46.0,16.0,15.0,2.8,12.0,0.9,0.0
"07/07/2017, Galleria",0.4,5.0,,,,,,,,,,
"07/07/2017, Harvard Yards",,,,,,,,,,,4.0,6.0
"07/07/2017, Mayfield",,,,,0.059,64.0,,,,,,
"07/07/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/07/2017, Notre Dame",,,,,0.058,61.0,,,,,,
"07/07/2017, Painesville",,,,,0.06,67.0,,,7.4,31.0,1.0,1.0
"07/07/2017, Sheffield",,,,,0.049,45.0,,,,,,
"07/07/2017, St Theodosius",,,,,,,15.0,14.0,,,0.0,0.0
"07/08/2017, Barr School",,,,,,,,,4.4,18.0,,
"07/08/2017, Berea BOE",,,,,0.035,32.0,,,,,,
"07/08/2017, Chippewa",,,,,0.039,36.0,,,5.5,23.0,,
"07/08/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/08/2017, Cleveland Near Road",0.2,2.0,8.0,8.0,,,,,,,,
"07/08/2017, District 6",,,,,0.034,31.0,,,,,,
"07/08/2017, Eastlake",,,,,0.036,33.0,,,,,0.0,0.0
"07/08/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.033,31.0,14.0,13.0,4.4,18.0,9.0,13.0
"07/08/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.033,31.0,14.0,13.0,4.4,18.0,9.1,13.0
"07/08/2017, Galleria",0.3,3.0,,,,,,,,,,
"07/08/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"07/08/2017, Mayfield",,,,,0.036,33.0,,,,,,
"07/08/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/08/2017, Notre Dame",,,,,0.035,32.0,,,,,,
"07/08/2017, Painesville",,,,,0.034,31.0,,,7.5,31.0,1.0,1.0
"07/08/2017, Sheffield",,,,,0.039,36.0,,,,,,
"07/08/2017, St Theodosius",,,,,,,15.0,14.0,,,1.0,1.0
"07/09/2017, Barr School",,,,,,,,,8.3,35.0,,
"07/09/2017, Barr School",,,,,,,,,5.1,21.0,,
"07/09/2017, Berea BOE",,,,,0.044,41.0,,,,,,
"07/09/2017, Brookpark",,,,,,,,,8.2,34.0,,
"07/09/2017, Chippewa",,,,,0.049,45.0,,,7.5,31.0,,
"07/09/2017, Chippewa",,,,,0.049,45.0,,,8.6,36.0,,
"07/09/2017, Cleveland Fire St13",,,,,,,,,10.0,42.0,0.0,0.0
"07/09/2017, Cleveland Near Road",0.2,2.0,15.0,14.0,,,,,6.6,28.0,,
"07/09/2017, District 6",,,,,0.054,50.0,,,5.8,24.0,,
"07/09/2017, Eastlake",,,,,0.055,51.0,,,,,0.0,0.0
"07/09/2017, GT Craig NCore",0.4,5.0,16.0,15.0,0.05,46.0,20.0,19.0,6.2,26.0,7.0,10.0
"07/09/2017, GT Craig NCore",0.4,5.0,16.0,15.0,0.05,46.0,20.0,19.0,6.2,26.0,8.0,11.0
"07/09/2017, GT Craig NCore",0.4,5.0,16.0,15.0,0.05,46.0,20.0,19.0,9.1,38.0,7.0,10.0
"07/09/2017, GT Craig NCore",0.4,5.0,16.0,15.0,0.05,46.0,20.0,19.0,9.1,38.0,8.0,11.0
"07/09/2017, Galleria",0.2,2.0,,,,,,,,,,
"07/09/2017, Harvard Yards",,,,,,,,,11.5,48.0,2.0,3.0
"07/09/2017, Mayfield",,,,,0.054,50.0,,,,,,
"07/09/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/09/2017, Notre Dame",,,,,0.052,48.0,,,,,,
"07/09/2017, Painesville",,,,,0.053,49.0,,,6.2,26.0,1.0,1.0
"07/09/2017, Painesville",,,,,0.053,49.0,,,5.9,25.0,1.0,1.0
"07/09/2017, Sheffield",,,,,0.046,43.0,,,,,,
"07/09/2017, St Theodosius",,,,,,,15.0,14.0,7.3,30.0,1.0,1.0
"07/09/2017, St Theodosius",,,,,,,15.0,14.0,7.5,31.0,1.0,1.0
"07/10/2017, Barr School",,,,,,,,,3.6,15.0,,
"07/10/2017, Berea BOE",,,,,0.029,27.0,,,,,,
"07/10/2017, Cleveland Fire St13",,,,,,,,,,,1.0,1.0
"07/10/2017, Cleveland Near Road",0.2,2.0,18.0,17.0,,,,,,,,
"07/10/2017, District 6",,,,,0.034,31.0,,,,,,
"07/10/2017, Eastlake",,,,,0.039,36.0,,,,,0.0,0.0
"07/10/2017, GT Craig NCore",,,31.0,29.0,0.027,25.0,26.0,24.0,7.1,30.0,9.0,13.0
"07/10/2017, GT Craig NCore",,,31.0,29.0,0.027,25.0,26.0,24.0,7.1,30.0,8.9,11.0
"07/10/2017, Galleria",0.5,6.0,,,,,,,,,,
"07/10/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"07/10/2017, Mayfield",,,,,0.039,36.0,,,,,,
"07/10/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/10/2017, Notre Dame",,,,,0.04,37.0,,,,,,
"07/10/2017, Painesville",,,,,0.04,37.0,,,6.4,27.0,1.0,1.0
"07/10/2017, Sheffield",,,,,0.033,31.0,,,,,,
"07/10/2017, St Theodosius",,,,,,,22.0,20.0,,,3.0,4.0
"07/11/2017, Barr School",,,,,,,,,5.4,23.0,,
"07/11/2017, Berea BOE",,,,,0.04,37.0,,,,,,
"07/11/2017, Chippewa",,,,,0.041,38.0,,,19.4,66.0,,
"07/11/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/11/2017, Cleveland Near Road",0.3,3.0,19.0,18.0,,,,,,,,
"07/11/2017, District 6",,,,,0.051,47.0,,,,,,
"07/11/2017, Eastlake",,,,,0.061,71.0,,,,,0.0,0.0
"07/11/2017, GT Craig NCore",0.3,3.0,,,0.043,40.0,19.0,18.0,4.8,20.0,0.0,0.0
"07/11/2017, GT Craig NCore",0.3,3.0,,,0.043,40.0,19.0,18.0,4.8,20.0,0.6,0.0
"07/11/2017, Galleria",0.5,6.0,,,,,,,,,,
"07/11/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"07/11/2017, Mayfield",,,,,0.059,64.0,,,,,,
"07/11/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/11/2017, Notre Dame",,,,,0.052,48.0,,,,,,
"07/11/2017, Painesville",,,,,0.058,61.0,,,9.0,38.0,1.0,1.0
"07/11/2017, Sheffield",,,,,0.043,40.0,,,,,,
"07/11/2017, St Theodosius",,,,,,,21.0,19.0,,,0.0,0.0
"07/12/2017, Barr School",,,,,,,13.0,12.0,9.4,39.0,,
"07/12/2017, Barr School",,,,,,,13.0,12.0,10.2,43.0,,
"07/12/2017, Barr School",,,,,,,13.0,12.0,7.8,33.0,,
"07/12/2017, Berea BOE",,,,,0.042,39.0,,,,,,
"07/12/2017, Brookpark",,,,,,,15.0,14.0,10.2,43.0,,
"07/12/2017, Chippewa",,,,,0.048,44.0,,,12.5,52.0,,
"07/12/2017, Cleveland Fire St13",,,,,,,24.0,22.0,12.6,52.0,0.0,0.0
"07/12/2017, Cleveland Fire St13",,,,,,,26.0,24.0,12.6,52.0,0.0,0.0
"07/12/2017, Cleveland Near Road",0.2,2.0,23.0,22.0,,,,,9.8,41.0,,
"07/12/2017, District 6",,,,,0.049,45.0,,,10.0,42.0,,
"07/12/2017, Eastlake",,,,,0.054,50.0,,,,,0.0,0.0
"07/12/2017, FAIRPORT HIGH SCHOOL",,,,,,,19.0,18.0,,,,
"07/12/2017, FAIRPORT HIGH SCHOOL",,,,,,,19.0,18.0,,,,
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,10.5,44.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,10.5,44.0,0.5,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,3.8,16.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,3.8,16.0,0.5,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,10.8,45.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,24.0,22.0,10.8,45.0,0.5,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,10.5,44.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,10.5,44.0,0.5,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,3.8,16.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,3.8,16.0,0.5,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,10.8,45.0,0.0,0.0
"07/12/2017, GT Craig NCore",0.3,3.0,11.0,10.0,0.045,42.0,21.0,19.0,10.8,45.0,0.5,0.0
"07/12/2017, Galleria",0.4,5.0,,,,,,,,,,
"07/12/2017, Harvard Yards",,,,,,,32.0,30.0,15.3,58.0,1.0,1.0
"07/12/2017, Mayfield",,,,,0.055,51.0,,,,,,
"07/12/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/12/2017, Notre Dame",,,,,0.052,48.0,,,,,,
"07/12/2017, Painesville",,,,,0.051,47.0,,,9.7,40.0,11.0,16.0
"07/12/2017, Painesville",,,,,0.051,47.0,,,9.5,40.0,11.0,16.0
"07/12/2017, Painesville",,,,,0.051,47.0,,,9.8,41.0,11.0,16.0
"07/12/2017, Sheffield",,,,,0.045,42.0,,,,,,
"07/12/2017, St Theodosius",,,,,,,20.0,19.0,9.6,40.0,0.0,0.0
"07/12/2017, St Theodosius",,,,,,,20.0,19.0,9.9,41.0,0.0,0.0
"07/13/2017, Barr School",,,,,,,,,7.8,33.0,,
"07/13/2017, Berea BOE",,,,,0.029,27.0,,,,,,
"07/13/2017, Chippewa",,,,,0.032,30.0,,,20.4,68.0,,
"07/13/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/13/2017, Cleveland Near Road",0.2,2.0,16.0,15.0,,,,,,,,
"07/13/2017, District 6",,,,,0.035,32.0,,,,,,
"07/13/2017, Eastlake",,,,,0.042,39.0,,,,,0.0,0.0
"07/13/2017, GT Craig NCore",0.2,2.0,16.0,15.0,0.03,28.0,18.0,17.0,6.3,26.0,0.0,0.0
"07/13/2017, GT Craig NCore",0.2,2.0,16.0,15.0,0.03,28.0,18.0,17.0,6.3,26.0,0.1,0.0
"07/13/2017, Galleria",0.2,2.0,,,,,,,,,,
"07/13/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"07/13/2017, Mayfield",,,,,0.041,38.0,,,,,,
"07/13/2017, Mentor",0.0,0.0,,,,,,,,,,
"07/13/2017, Notre Dame",,,,,0.039,36.0,,,,,,
"07/13/2017, Painesville",,,,,0.04,37.0,,,18.5,64.0,0.0,0.0
"07/13/2017, Sheffield",,,,,0.036,33.0,,,,,,
"07/13/2017, St Theodosius",,,,,,,22.0,20.0,,,0.0,0.0
"07/14/2017, Barr School",,,,,,,,,4.0,17.0,,
"07/14/2017, Berea BOE",,,,,0.04,37.0,,,,,,
"07/14/2017, Chippewa",,,,,0.048,44.0,,,8.7,36.0,,
"07/14/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/14/2017, Cleveland Near Road",0.3,3.0,12.0,11.0,,,,,,,,
"07/14/2017, District 6",,,,,0.045,42.0,,,,,,
"07/14/2017, Eastlake",,,,,0.048,44.0,,,,,0.0,0.0
"07/14/2017, GT Craig NCore",0.2,2.0,10.0,9.0,0.039,36.0,14.0,13.0,2.3,10.0,0.0,0.0
"07/14/2017, GT Craig NCore",0.2,2.0,10.0,9.0,0.039,36.0,14.0,13.0,2.3,10.0,0.3,0.0
"07/14/2017, Galleria",0.4,5.0,,,,,,,,,,
"07/14/2017, Harvard Yards",,,,,,,,,,,1.0,1.0
"07/14/2017, Mayfield",,,,,0.046,43.0,,,,,,
"07/14/2017, Mentor",-0.1,0.0,,,,,,,,,,
"07/14/2017, Notre Dame",,,,,0.045,42.0,,,,,,
"07/14/2017, Painesville",,,,,0.045,42.0,,,9.9,41.0,0.0,0.0
"07/14/2017, Sheffield",,,,,0.043,40.0,,,,,,
"07/14/2017, St Theodosius",,,,,,,16.0,15.0,,,0.0,0.0
"07/15/2017, Barr School",,,,,,,,,5.5,23.0,,
"07/15/2017, Barr School",,,,,,,,,3.5,15.0,,
"07/15/2017, Berea BOE",,,,,0.036,33.0,,,,,,
"07/15/2017, Brookpark",,,,,,,,,6.5,27.0,,
"07/15/2017, Chippewa",,,,,0.036,33.0,,,4.8,20.0,,
"07/15/2017, Chippewa",,,,,0.036,33.0,,,7.1,30.0,,
"07/15/2017, Cleveland Fire St13",,,,,,,,,7.9,33.0,0.0,0.0
"07/15/2017, Cleveland Near Road",0.2,2.0,8.0,8.0,,,,,5.0,21.0,,
"07/15/2017, District 6",,,,,0.036,33.0,,,5.7,24.0,,
"07/15/2017, Eastlake",,,,,0.035,32.0,,,,,2.0,3.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,6.2,26.0,3.0,4.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,6.2,26.0,3.4,4.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,2.6,11.0,3.0,4.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,2.6,11.0,3.4,4.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,6.4,27.0,3.0,4.0
"07/15/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.032,30.0,12.0,11.0,6.4,27.0,3.4,4.0
"07/15/2017, Galleria",0.3,3.0,,,,,,,,,,
"07/15/2017, Harvard Yards",,,,,,,,,7.4,31.0,3.0,4.0
"07/15/2017, Mayfield",,,,,0.036,33.0,,,,,,
"07/15/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/15/2017, Notre Dame",,,,,0.034,31.0,,,,,,
"07/15/2017, Painesville",,,,,0.032,30.0,,,6.9,29.0,1.0,1.0
"07/15/2017, Painesville",,,,,0.032,30.0,,,6.8,28.0,1.0,1.0
"07/15/2017, Sheffield",,,,,0.036,33.0,,,,,,
"07/15/2017, St Theodosius",,,,,,,13.0,12.0,5.7,24.0,0.0,0.0
"07/15/2017, St Theodosius",,,,,,,13.0,12.0,4.8,20.0,0.0,0.0
"07/16/2017, Barr School",,,,,,,,,7.5,31.0,,
"07/16/2017, Berea BOE",,,,,0.039,36.0,,,,,,
"07/16/2017, Chippewa",,,,,0.043,40.0,,,7.2,30.0,,
"07/16/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"07/16/2017, Cleveland Near Road",0.2,2.0,9.0,8.0,,,,,,,,
"07/16/2017, District 6",,,,,0.049,45.0,,,,,,
"07/16/2017, Eastlake",,,,,0.051,47.0,,,,,0.0,0.0
"07/16/2017, GT Craig NCore",0.3,3.0,15.0,14.0,0.043,40.0,18.0,17.0,6.8,28.0,7.0,10.0
"07/16/2017, GT Craig NCore",0.3,3.0,15.0,14.0,0.043,40.0,18.0,17.0,6.8,28.0,6.8,9.0
"07/16/2017, Galleria",0.5,6.0,,,,,,,,,,
"07/16/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"07/16/2017, Mayfield",,,,,0.05,46.0,,,,,,
"07/16/2017, Mentor",0.1,1.0,,,,,,,,,,
"07/16/2017, Notre Dame",,,,,0.047,44.0,,,,,,
"07/16/2017, Painesville",,,,,0.05,46.0,,,8.6,36.0,1.0,1.0
"07/16/2017, Sheffield",,,,,0.041,38.0,,,,,,
"07/16/2017, St Theodosius",,,,,,,,,,,0.0,0.0
"07/17/2017, Barr School",,,,,,,,,7.7,32.0,,
"07/17/2017, Berea BOE",,,,,0.035,32.0,,,,,,
"07/17/2017, Chippewa",,,,,0.041,38.0,,,17.8,63.0,,
"07/17/2017, Cleveland Fire St13",,,,,,,,,,,2.0,3.0
"07/17/2017, Cleveland Near Road",0.2,2.0,13.0,12.0,,,,,,,,
"07/17/2017, District 6",,,,,0.038,35.0,,,,,,
"07/17/2017, Eastlake",,,,,0.042,39.0,,,,,0.0,0.0
"07/17/2017, GT Craig NCore",0.2,2.0,24.0,23.0,0.034,31.0,15.0,14.0,5.7,24.0,0.0,0.0
"07/17/2017, GT Craig NCore",0.2,2.0,24.0,23.0,0.034,31.0,15.0,14.0,5.7,24.0,0.6,0.0
"07/17/2017, Galleria",0.2,2.0,,,,,,,,,,
"07/17/2017, Harvard Yards",,,,,,,,,,,3.0,4.0
"07/17/2017, Mayfield",,,,,0.042,39.0,,,,,,
"07/17/2017, Mentor",0.2,2.0,,,,,,,,,,
"07/17/2017, Notre Dame",,,,,0.041,38.0,,,,,,
"07/17/2017, Painesville",,,,,0.037,34.0,,,7.9,33.0,1.0,1.0
"07/17/2017, Sheffield",,,,,0.036,33.0,,,,,,
"07/17/2017, St Theodosius",,,,,,,21.0,19.0,,,0.0,0.0
"07/18/2017, Barr School",,,,,,,16.0,15.0,9.5,40.0,,
"07/18/2017, Barr School",,,,,,,16.0,15.0,9.6,40.0,,
"07/18/2017, Barr School",,,,,,,16.0,15.0,10.2,43.0,,
"07/18/2017, Berea BOE",,,,,0.06,67.0,,,,,,
"07/18/2017, Brookpark",,,,,,,21.0,19.0,10.5,44.0,,
"07/18/2017, Chippewa",,,,,0.059,64.0,,,11.2,47.0,,
"07/18/2017, Chippewa",,,,,0.059,64.0,,,10.9,45.0,,
"07/18/2017, Cleveland Fire St13",,,,,,,25.0,23.0,12.0,50.0,0.0,0.0
"07/18/2017, Cleveland Fire St13",,,,,,,28.0,26.0,12.0,50.0,0.0,0.0
"07/18/2017, Cleveland Near Road",0.2,2.0,10.0,9.0,,,,,9.1,38.0,,
"07/18/2017, District 6",,,,,0.056,54.0,,,9.4,39.0,,
"07/18/2017, Eastlake",,,,,0.059,64.0,,,,,0.0,0.0
"07/18/2017, FAIRPORT HIGH SCHOOL",,,,,,,14.0,13.0,,,,
"07/18/2017, FAIRPORT HIGH SCHOOL",,,,,,,15.0,14.0,,,,
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,14.3,56.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,14.3,56.0,40.9,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,11.7,49.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,11.7,49.0,40.9,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,15.2,58.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,58.0,52.0,15.2,58.0,40.9,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,14.3,56.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,14.3,56.0,40.9,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,11.7,49.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,11.7,49.0,40.9,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,15.2,58.0,40.0,56.0
"07/18/2017, GT Craig NCore",0.4,5.0,31.0,29.0,0.049,45.0,48.0,44.0,15.2,58.0,40.9,56.0
"07/18/2017, Galleria",0.4,5.0,,,,,,,,,,
